   184.000  2.300378E-02  2.300377E-02  1.130921E-02  1.130920E-02  1.430093E-07  7.030680E-08
   185.000  2.738221E-02  2.738221E-02  1.353940E-02  1.353940E-02  1.702291E-07  8.417141E-08
   186.000  3.253306E-02  3.253305E-02  1.617844E-02  1.617844E-02  2.022507E-07  1.005777E-07
   187.000  3.858161E-02  3.858160E-02  1.929555E-02  1.929554E-02  2.398532E-07  1.199561E-07
   188.000  4.567165E-02  4.567165E-02  2.297066E-02  2.297065E-02  2.839305E-07  1.428034E-07
   189.000  5.396790E-02  5.396789E-02  2.729595E-02  2.729594E-02  3.355064E-07  1.696928E-07
   190.000  6.365871E-02  6.365870E-02  3.237753E-02  3.237752E-02  3.957520E-07  2.012839E-07
   191.000  7.495911E-02  7.495909E-02  3.833733E-02  3.833733E-02  4.660040E-07  2.383346E-07
   192.000  8.811414E-02  8.811413E-02  4.531528E-02  4.531527E-02  5.477860E-07  2.817149E-07
   193.000  0.103403  0.103403  5.347163E-02  5.347162E-02  6.428310E-07  3.324212E-07
   194.000  0.121141  0.121141  6.298970E-02  6.298968E-02  7.531073E-07  3.915929E-07
   195.000  0.141689  0.141689  7.407881E-02  7.407880E-02  8.808470E-07  4.605314E-07
   196.000  0.165452  0.165452  8.697766E-02  8.697765E-02  1.028576E-06  5.407207E-07
   197.000  0.192889  0.192889  0.101958  0.101958  1.199149E-06  6.338502E-07
   198.000  0.224519  0.224519  0.119329  0.119329  1.395787E-06  7.418403E-07
   199.000  0.260925  0.260925  0.139441  0.139441  1.622114E-06  8.668716E-07
   200.000  0.302763  0.302763  0.162691  0.162691  1.882209E-06  1.011415E-06
   201.000  0.350768  0.350768  0.189530  0.189530  2.180646E-06  1.178269E-06
   202.000  0.405765  0.405765  0.220467  0.220467  2.522552E-06  1.370596E-06
   203.000  0.468676  0.468676  0.256076  0.256075  2.913660E-06  1.591965E-06
   204.000  0.540532  0.540532  0.297003  0.297003  3.360372E-06  1.846402E-06
   205.000  0.622479  0.622479  0.343978  0.343978  3.869823E-06  2.138438E-06
   206.000  0.715796  0.715796  0.397821  0.397821  4.449955E-06  2.473167E-06
   207.000  0.821901  0.821901  0.459451  0.459451  5.109589E-06  2.856310E-06
   208.000  0.942368  0.942367  0.529902  0.529901  5.858508E-06  3.294285E-06
   209.000  1.07894  1.07894  0.610327  0.610327  6.707544E-06  3.794277E-06
   210.000  1.23354  1.23354  0.702022  0.702022  7.668672E-06  4.364327E-06
   211.000  1.40830  1.40830  0.806432  0.806431  8.755106E-06  5.013419E-06
   212.000  1.60555  1.60555  0.925168  0.925168  9.981409E-06  5.751580E-06
   213.000  1.82788  1.82788  1.06003  1.06003  1.136360E-05  6.589984E-06
   214.000  2.07812  2.07812  1.21302  1.21302  1.291929E-05  7.541078E-06
   215.000  2.35937  2.35936  1.38635  1.38635  1.466777E-05  8.618701E-06
   216.000  2.67503  2.67503  1.58252  1.58252  1.663023E-05  9.838227E-06
   217.000  3.02883  3.02883  1.80425  1.80425  1.882978E-05  1.121672E-05
   218.000  3.42484  3.42484  2.05460  2.05460  2.129175E-05  1.277308E-05
   219.000  3.86750  3.86750  2.33692  2.33692  2.404373E-05  1.452825E-05
   220.000  4.36165  4.36165  2.65495  2.65495  2.711583E-05  1.650540E-05
   221.000  4.91256  4.91256  3.01280  3.01280  3.054083E-05  1.873010E-05
   222.000  5.52596  5.52596  3.41501  3.41501  3.435439E-05  2.123060E-05
   223.000  6.20810  6.20810  3.86659  3.86659  3.859530E-05  2.403805E-05
   224.000  6.96575  6.96575  4.37305  4.37305  4.330562E-05  2.718673E-05
   225.000  7.80624  7.80623  4.94048  4.94047  4.853104E-05  3.071440E-05
   226.000  8.73753  8.73753  5.57553  5.57553  5.432107E-05  3.466255E-05
   227.000  9.76825  9.76825  6.28554  6.28554  6.072929E-05  3.907674E-05
   228.000  10.9077  10.9077  7.07856  7.07856  6.781373E-05  4.400698E-05
   229.000  12.1661  12.1661  7.96339  7.96338  7.563710E-05  4.950807E-05
   230.000  13.5541  13.5541  8.94968  8.94968  8.426719E-05  5.564004E-05
   231.000  15.0837  15.0837  10.0480  10.0480  9.377713E-05  6.246856E-05
   232.000  16.7674  16.7674  11.2699  11.2699  1.042458E-04  7.006541E-05
   233.000  18.6190  18.6190  12.6280  12.6280  1.157583E-04  7.850902E-05
   234.000  20.6532  20.6532  14.1360  14.1360  1.284062E-04  8.788492E-05
   235.000  22.8858  22.8858  15.8089  15.8089  1.422880E-04  9.828641E-05
   236.000  25.3338  25.3338  17.6631  17.6631  1.575097E-04  1.098151E-04
   237.000  28.0156  28.0156  19.7164  19.7164  1.741851E-04  1.225816E-04
   238.000  30.9507  30.9507  21.9881  21.9880  1.924364E-04  1.367061E-04
   239.000  34.1603  34.1603  24.4991  24.4991  2.123946E-04  1.523194E-04
   240.000  37.6669  37.6669  27.2723  27.2723  2.342003E-04  1.695634E-04
   241.000  41.4947  41.4947  30.3325  30.3325  2.580039E-04  1.885920E-04
   242.000  45.6695  45.6695  33.7064  33.7064  2.839663E-04  2.095720E-04
   243.000  50.2190  50.2190  37.4231  37.4231  3.122597E-04  2.326842E-04
   244.000  55.1727  55.1727  41.5141  41.5141  3.430678E-04  2.581241E-04
   245.000  60.5621  60.5621  46.0132  46.0132  3.765872E-04  2.861035E-04
   246.000  66.4208  66.4208  50.9572  50.9572  4.130270E-04  3.168508E-04
   247.000  72.7847  72.7847  56.3859  56.3858  4.526108E-04  3.506130E-04
   248.000  79.6919  79.6919  62.3418  62.3418  4.955760E-04  3.876565E-04
   249.000  87.1830  87.1830  68.8712  68.8712  5.421758E-04  4.282685E-04
   250.000  95.3011  95.3011  76.0238  76.0238  5.926795E-04  4.727588E-04
   251.000  104.092  104.092  83.8530  83.8530  6.473731E-04  5.214604E-04
   252.000  113.605  113.605  92.4163  92.4163  7.065606E-04  5.747324E-04
   253.000  123.891  123.891  101.776  101.776  7.705641E-04  6.329604E-04
   254.000  135.005  135.005  111.998  111.998  8.397261E-04  6.965589E-04
   255.000  147.006  147.006  123.153  123.153  9.144089E-04  7.659732E-04
   256.000  159.953  159.953  135.319  135.319  9.949967E-04  8.416811E-04
   257.000  173.914  173.914  148.578  148.578  1.081896E-03  9.241951E-04
   258.000  188.956  188.956  163.017  163.017  1.175537E-03  1.014065E-03
   259.000  205.152  205.152  178.730  178.730  1.276374E-03  1.111878E-03
   260.000  222.579  222.579  195.819  195.819  1.384887E-03  1.218266E-03
   261.000  241.317  241.317  214.391  214.391  1.501585E-03  1.333902E-03
   262.000  261.453  261.453  234.561  234.561  1.627001E-03  1.459506E-03
   263.000  283.075  283.075  256.452  256.452  1.761702E-03  1.595851E-03
   264.000  306.280  306.280  280.195  280.195  1.906281E-03  1.743758E-03
   265.000  331.166  331.166  305.931  305.931  2.061367E-03  1.904107E-03
   266.000  357.839  357.839  333.808  333.808  2.227619E-03  2.077834E-03
   267.000  386.409  386.409  363.986  363.986  2.405733E-03  2.265940E-03
   268.000  416.992  416.992  396.634  396.634  2.596440E-03  2.469491E-03
   269.000  449.709  449.709  431.932  431.932  2.800507E-03  2.689622E-03
   270.000  484.690  484.690  470.073  470.072  3.018743E-03  2.927541E-03
   271.000  522.067  522.067  511.258  511.258  3.251997E-03  3.184537E-03
   272.000  561.982  561.982  555.706  555.706  3.501158E-03  3.461977E-03
   273.000  604.581  604.581  603.646  603.646  3.767162E-03  3.761320E-03
   274.000  650.020  650.020  650.020  650.020  4.050989E-03  4.050989E-03
   275.000  698.459  698.459  698.459  698.459  4.353666E-03  4.353666E-03
   276.000  750.068  750.068  750.068  750.068  4.676273E-03  4.676273E-03
   277.000  805.023  805.023  805.023  805.023  5.019935E-03  5.019935E-03
   278.000  863.509  863.509  863.509  863.509  5.385838E-03  5.385838E-03
   279.000  925.720  925.720  925.720  925.720  5.775218E-03  5.775218E-03
   280.000  991.856  991.856  991.856  991.856  6.189369E-03  6.189369E-03
   281.000  1062.13  1062.13  1062.13  1062.13  6.629647E-03  6.629647E-03
   282.000  1136.75  1136.75  1136.75  1136.75  7.097469E-03  7.097469E-03
   283.000  1215.96  1215.96  1215.96  1215.96  7.594315E-03  7.594315E-03
   284.000  1300.00  1300.00  1300.00  1300.00  8.121736E-03  8.121736E-03
   285.000  1389.10  1389.10  1389.10  1389.10  8.681347E-03  8.681347E-03
   286.000  1483.53  1483.53  1483.53  1483.53  9.274838E-03  9.274838E-03
   287.000  1583.56  1583.56  1583.56  1583.56  9.903978E-03  9.903978E-03
   288.000  1689.47  1689.47  1689.47  1689.47  1.057060E-02  1.057060E-02
   289.000  1801.54  1801.54  1801.54  1801.54  1.127664E-02  1.127664E-02
   290.000  1920.09  1920.09  1920.09  1920.09  1.202410E-02  1.202410E-02
   291.000  2045.42  2045.42  2045.42  2045.42  1.281507E-02  1.281507E-02
   292.000  2177.86  2177.86  2177.86  2177.86  1.365174E-02  1.365174E-02
   293.000  2317.75  2317.75  2317.75  2317.75  1.453639E-02  1.453639E-02
   294.000  2465.44  2465.44  2465.44  2465.44  1.547140E-02  1.547140E-02
   295.000  2621.30  2621.30  2621.30  2621.30  1.645924E-02  1.645924E-02
   296.000  2785.70  2785.70  2785.70  2785.70  1.750250E-02  1.750250E-02
   297.000  2959.03  2959.03  2959.03  2959.03  1.860388E-02  1.860388E-02
   298.000  3141.70  3141.70  3141.70  3141.70  1.976619E-02  1.976619E-02
   299.000  3334.13  3334.13  3334.13  3334.13  2.099236E-02  2.099236E-02
   300.000  3536.76  3536.76  3536.76  3536.76  2.228544E-02  2.228544E-02
   301.000  3750.03  3750.03  3750.03  3750.03  2.364862E-02  2.364862E-02
   302.000  3974.41  3974.41  3974.41  3974.41  2.508522E-02  2.508522E-02
   303.000  4210.38  4210.38  4210.38  4210.38  2.659870E-02  2.659870E-02
   304.000  4458.44  4458.44  4458.44  4458.44  2.819268E-02  2.819268E-02
   305.000  4719.10  4719.10  4719.10  4719.10  2.987091E-02  2.987091E-02
   306.000  4992.90  4992.90  4992.90  4992.90  3.163733E-02  3.163733E-02
   307.000  5280.37  5280.37  5280.37  5280.37  3.349602E-02  3.349602E-02
   308.000  5582.09  5582.09  5582.09  5582.09  3.545127E-02  3.545127E-02
   309.000  5898.64  5898.64  5898.64  5898.64  3.750752E-02  3.750752E-02
   310.000  6230.62  6230.62  6230.62  6230.62  3.966944E-02  3.966944E-02
   311.000  6578.65  6578.65  6578.65  6578.65  4.194187E-02  4.194187E-02
   312.000  6943.37  6943.37  6943.37  6943.37  4.432987E-02  4.432987E-02
   313.000  7325.45  7325.45  7325.45  7325.45  4.683876E-02  4.683876E-02
   314.000  7725.56  7725.56  7725.56  7725.56  4.947405E-02  4.947405E-02
   315.000  8144.39  8144.39  8144.39  8144.39  5.224153E-02  5.224153E-02
   316.000  8582.68  8582.68  8582.68  8582.68  5.514723E-02  5.514723E-02
   317.000  9041.16  9041.16  9041.16  9041.16  5.819748E-02  5.819748E-02
   318.000  9520.59  9520.59  9520.59  9520.59  6.139885E-02  6.139885E-02
   319.000  10021.8  10021.8  10021.8  10021.8  6.475831E-02  6.475831E-02
   320.000  10545.5  10545.5  10545.5  10545.5  6.828305E-02  6.828305E-02
   321.000  11092.6  11092.6  11092.6  11092.6  7.198068E-02  7.198068E-02
   322.000  11663.9  11663.9  11663.9  11663.9  7.585914E-02  7.585914E-02
   323.000  12260.3  12260.3  12260.3  12260.3  7.992675E-02  7.992675E-02
   324.000  12882.7  12882.7  12882.7  12882.7  8.419227E-02  8.419227E-02
   325.000  13532.0  13532.0  13532.0  13532.0  8.866486E-02  8.866486E-02
   326.000  14209.3  14209.3  14209.3  14209.3  9.335416E-02  9.335416E-02
   327.000  14915.3  14915.3  14915.3  14915.3  9.827030E-02  9.827030E-02
   328.000  15651.2  15651.2  15651.2  15651.2  0.103424  0.103424
   329.000  16418.0  16418.0  16418.0  16418.0  0.108826  0.108826
   330.000  17216.6  17216.6  17216.6  17216.6  0.114489  0.114489
   331.000  18048.3  18048.3  18048.3  18048.3  0.120425  0.120425
   332.000  18914.1  18914.1  18914.1  18914.1  0.126647  0.126647
   333.000  19815.0  19815.0  19815.0  19815.0  0.133169  0.133169
   334.000  19815.0  19815.0  19815.0  19815.0  0.133169  0.133169
   335.000  19815.0  19815.0  19815.0  19815.0  0.133169  0.133169
   336.000  19815.0  19815.0  19815.0  19815.0  0.133169  0.133169
   337.000  19815.0  19815.0  19815.0  19815.0  0.133169  0.133169
   338.000  19815.0  19815.0  19815.0  19815.0  0.133169  0.133169
   339.000  19815.0  19815.0  19815.0  19815.0  0.133169  0.133169
   340.000  19815.0  19815.0  19815.0  19815.0  0.133169  0.133169
   140.000  18.9148  18.9140  1.562098E-05  3.777047E-03  3.783705E-03  6.106090E-06
   141.000  18.9148  18.9140  1.562098E-05  3.777047E-03  3.783705E-03  6.106090E-06
   142.000  18.9148  18.9140  1.562098E-05  3.777047E-03  3.783705E-03  6.106090E-06
   143.000  18.9148  18.9140  1.562098E-05  3.777047E-03  3.783705E-03  6.106090E-06
   144.000  18.9148  18.9140  1.562098E-05  3.777047E-03  3.783705E-03  6.106090E-06
   145.000  18.9148  18.9140  1.562098E-05  3.777047E-03  3.783705E-03  6.106090E-06
   146.000  18.9148  18.9140  1.562098E-05  3.777047E-03  3.783705E-03  6.106090E-06
   147.000  18.9148  18.9140  1.562098E-05  3.777047E-03  3.783705E-03  6.106090E-06
   148.000  18.9148  18.9140  1.562098E-05  3.777047E-03  3.783705E-03  6.106090E-06
   149.000  18.9148  18.9140  1.562098E-05  3.777047E-03  3.783705E-03  6.106090E-06
   150.000  18.9148  18.9140  1.562098E-05  3.777047E-03  3.783705E-03  6.106090E-06
   151.000  18.9148  18.9140  2.027753E-05  3.777047E-03  3.783705E-03  7.989642E-06
   152.000  18.9148  18.9140  2.623318E-05  3.777047E-03  3.783705E-03  1.041790E-05
   153.000  18.9148  18.9140  3.382551E-05  3.777047E-03  3.783705E-03  1.353789E-05
   154.000  18.9148  18.9140  4.347333E-05  3.777047E-03  3.783705E-03  1.753349E-05
   155.000  18.9148  18.9140  5.569461E-05  3.777047E-03  3.783705E-03  2.263393E-05
   156.000  18.9148  18.9140  7.112813E-05  3.777047E-03  3.783705E-03  2.912411E-05
   157.000  18.9148  18.9140  9.055928E-05  3.777047E-03  3.783705E-03  3.735708E-05
   158.000  18.9148  18.9140  1.149510E-04  3.777047E-03  3.783705E-03  4.776902E-05
   159.000  18.9148  18.9140  1.454805E-04  3.777047E-03  3.783705E-03  6.089727E-05
   160.000  18.9148  18.9140  1.835832E-04  3.777047E-03  3.783705E-03  7.740196E-05
   161.000  18.9148  18.9140  2.310043E-04  3.777047E-03  3.783705E-03  9.809176E-05
   162.000  18.9148  18.9140  2.898602E-04  3.777047E-03  3.783705E-03  1.239546E-04
   163.000  18.9148  18.9140  3.627110E-04  3.777047E-03  3.783705E-03  1.561943E-04
   164.000  18.9148  18.9140  4.526449E-04  3.777047E-03  3.783705E-03  1.962736E-04
   165.000  18.9148  18.9140  5.633785E-04  3.777047E-03  3.783705E-03  2.459657E-04
   166.000  18.9148  18.9140  6.993733E-04  3.777047E-03  3.783705E-03  3.074145E-04
   167.000  18.9148  18.9140  8.659721E-04  3.777047E-03  3.783705E-03  3.832054E-04
   168.000  18.9148  18.9140  1.069558E-03  3.777047E-03  3.783705E-03  4.764491E-04
   169.000  18.9148  18.9140  1.317739E-03  3.777047E-03  3.783705E-03  5.908791E-04
   170.000  18.9148  18.9140  1.619561E-03  3.777047E-03  3.783705E-03  7.309658E-04
   171.000  18.9148  18.9140  1.985759E-03  3.777047E-03  3.783705E-03  9.020501E-04
   172.000  18.9148  18.9140  2.429040E-03  3.777047E-03  3.783705E-03  1.110497E-03
   173.000  18.9148  18.9140  2.964416E-03  3.777047E-03  3.783705E-03  1.363878E-03
   174.000  18.9148  18.9140  3.609580E-03  3.777047E-03  3.783705E-03  1.671176E-03
   175.000  18.9148  18.9140  4.385346E-03  3.777047E-03  3.783705E-03  2.043030E-03
   176.000  18.9148  18.9140  5.316145E-03  3.777047E-03  3.783705E-03  2.492008E-03
   177.000  18.9148  18.9140  6.430595E-03  3.777047E-03  3.783705E-03  3.032932E-03
   178.000  18.9148  18.9140  7.762157E-03  3.777047E-03  3.783705E-03  3.683245E-03
   179.000  18.9148  18.9140  9.349870E-03  4.409716E-03  4.445913E-03  4.463429E-03
   180.000  18.9148  18.9140  1.123919E-02  5.336317E-03  5.376573E-03  5.397492E-03
   181.000  18.9148  18.9140  1.348297E-02  6.459590E-03  6.488600E-03  6.513518E-03
   182.000  18.9148  18.9140  1.614250E-02  7.799916E-03  7.814654E-03  7.844298E-03
   183.000  18.9148  18.9140  1.928875E-02  9.388768E-03  9.392879E-03  9.428044E-03
   184.000  18.9148  18.9140  2.300378E-02  1.126790E-02  1.126754E-02  1.130921E-02
   185.000  18.9148  18.9140  2.738221E-02  1.348890E-02  1.349015E-02  1.353940E-02
   186.000  18.9148  18.9140  3.253306E-02  1.611310E-02  1.612032E-02  1.617844E-02
   187.000  18.9148  18.9140  3.858161E-02  1.921189E-02  1.922711E-02  1.929555E-02
   188.000  18.9148  18.9140  4.567165E-02  2.286739E-02  2.289021E-02  2.297066E-02
   189.000  18.9148  18.9140  5.396790E-02  2.717345E-02  2.720153E-02  2.729595E-02
   190.000  18.9148  18.9140  6.365871E-02  3.223713E-02  3.226698E-02  3.237753E-02
   191.000  18.9148  18.9140  7.495911E-02  3.818040E-02  3.820805E-02  3.833733E-02
   192.000  18.9148  18.9140  8.811414E-02  4.514237E-02  4.516431E-02  4.531528E-02
   193.000  18.9148  18.9140  0.103403  5.328176E-02  5.329571E-02  5.347163E-02
   194.000  18.9148  18.9140  0.121141  6.277983E-02  6.278512E-02  6.298970E-02
   195.000  18.9148  18.9140  0.141689  7.384363E-02  7.384124E-02  7.407881E-02
   196.000  18.9148  18.9140  0.165452  8.670966E-02  8.670202E-02  8.697766E-02
   197.000  18.9148  18.9140  0.192889  0.101648  0.101639  0.101958
   198.000  18.9148  18.9140  0.224519  0.118966  0.118960  0.119329
   199.000  18.9148  18.9140  0.260925  0.139017  0.139015  0.139441
   200.000  18.9148  18.9140  0.302763  0.162177  0.162201  0.162691
   201.000  18.9148  18.9140  0.350768  0.188948  0.188966  0.189530
   202.000  18.9148  18.9140  0.405765  0.219849  0.219819  0.220467
   203.000  18.9148  18.9140  0.468676  0.255438  0.255332  0.256076
   204.000  18.9148  18.9140  0.540532  0.296335  0.296150  0.297003
   205.000  18.9148  18.9140  0.622479  0.343239  0.343003  0.343978
   206.000  18.9148  18.9140  0.715796  0.396952  0.396707  0.397821
   207.000  18.9148  18.9140  0.821901  0.458385  0.458180  0.459451
   208.000  18.9148  18.9140  0.942368  0.528578  0.528453  0.529902
   209.000  18.9148  18.9140  1.07894  0.608700  0.608680  0.610327
   210.000  18.9148  18.9140  1.23354  0.700078  0.700149  0.702022
   211.000  18.9148  18.9140  1.40830  0.804172  0.804306  0.806432
   212.000  18.9148  18.9140  1.60555  0.922598  0.922758  0.925168
   213.000  18.9148  18.9140  1.82788  1.05715  1.05730  1.06003
   214.000  18.9148  18.9140  2.07812  1.20983  1.20993  1.21302
   215.000  18.9148  18.9140  2.35937  1.38284  1.38287  1.38635
   216.000  18.9148  18.9140  2.67503  1.57865  1.57859  1.58252
   217.000  18.9148  18.9140  3.02883  1.79997  1.79982  1.80425
   218.000  18.9148  18.9140  3.42484  2.04983  2.04961  2.05460
   219.000  18.9148  18.9140  3.86750  2.33158  2.33131  2.33692
   220.000  18.9148  18.9140  4.36165  2.64892  2.64865  2.65495
   221.000  18.9148  18.9140  4.91256  3.00597  3.00573  3.01280
   222.000  18.9148  18.9140  5.52596  3.40725  3.40708  3.41501
   223.000  18.9148  18.9140  6.20810  3.85778  3.85771  3.86659
   224.000  18.9148  18.9140  6.96575  4.36405  4.36313  4.37305
   225.000  18.9148  18.9140  7.80624  4.92925  4.92939  4.94048
   226.000  18.9148  18.9140  8.73753  5.56149  5.56316  5.57553
   227.000  18.9148  18.9140  9.76825  6.26906  6.27174  6.28554
   228.000  18.9148  18.9140  10.9077  7.06027  7.06318  7.07856
   229.000  18.9148  18.9140  12.1661  7.94378  7.94627  7.96339
   230.000  18.9148  18.9140  13.5541  8.92885  8.93063  8.94968
   231.000  18.9148  18.9140  15.0837  10.0256  10.0268  10.0480
   232.000  18.9148  18.9140  16.7674  11.2450  11.2464  11.2699
   233.000  18.9148  18.9140  18.6190  12.5996  12.6019  12.6280
   234.000  20.6166  20.6291  20.6532  14.1032  14.1071  14.1360
   235.000  22.8255  22.8539  22.8858  15.7708  15.7770  15.8089
   236.000  25.2501  25.2938  25.3338  17.6191  17.6278  17.6631
   237.000  27.9093  27.9673  28.0156  19.6660  19.6773  19.7164
   238.000  30.8232  30.8938  30.9507  21.9312  21.9449  21.9881
   239.000  34.0130  34.0946  34.1603  24.4358  24.4515  24.4991
   240.000  37.5018  37.5923  37.6669  27.2027  27.2198  27.2723
   241.000  41.3139  41.4108  41.4947  30.2569  30.2746  30.3325
   242.000  45.4753  45.5764  45.6695  33.6252  33.6427  33.7064
   243.000  50.0135  50.1165  50.2190  37.3365  37.3530  37.4231
   244.000  54.9583  55.0606  55.1727  41.4222  41.4369  41.5141
   245.000  60.3409  60.4404  60.5621  45.9161  45.9285  46.0132
   246.000  66.1948  66.2893  66.4208  50.8547  50.8642  50.9572
   247.000  72.5557  72.6431  72.7847  56.2772  56.2838  56.3859
   248.000  79.4615  79.5400  79.6919  62.2263  62.2299  62.3418
   249.000  86.9524  87.0204  87.1830  68.7476  68.7486  68.8712
   250.000  95.0713  95.1277  95.3011  75.8904  75.8894  76.0238
   251.000  103.864  103.907  104.092  83.7080  83.7059  83.8530
   252.000  113.378  113.408  113.605  92.2576  92.2555  92.4163
   253.000  123.665  123.681  123.891  101.601  101.600  101.776
   254.000  134.780  134.782  135.005  111.804  111.805  111.998
   255.000  146.779  146.768  147.006  122.938  122.943  123.153
   256.000  159.725  159.701  159.953  135.079  135.091  135.319
   257.000  173.681  173.645  173.914  148.311  148.328  148.578
   258.000  188.716  188.668  188.956  162.720  162.745  163.017
   259.000  204.902  204.845  205.152  178.401  178.434  178.730
   260.000  222.316  222.251  222.579  195.456  195.496  195.819
   261.000  241.038  240.965  241.317  213.993  214.040  214.391
   262.000  261.153  261.076  261.453  234.126  234.179  234.561
   263.000  282.751  282.670  283.075  255.981  256.036  256.452
   264.000  305.926  305.845  306.280  279.688  279.744  280.195
   265.000  330.777  330.698  331.166  305.389  305.441  305.931
   266.000  357.411  357.334  357.839  333.234  333.276  333.808
   267.000  385.936  385.864  386.409  363.381  363.409  363.986
   268.000  416.468  416.404  416.992  396.001  396.008  396.634
   269.000  449.130  449.075  449.709  431.275  431.254  431.932
   270.000  484.048  484.004  484.690  469.393  469.336  470.073
   271.000  521.357  521.326  522.067  510.559  510.461  511.258
   272.000  561.198  561.181  561.982  554.989  554.843  555.706
   273.000  603.718  603.715  604.581  602.910  602.710  603.646
   274.000  649.071  649.084  650.020  649.071  649.084  650.020
   275.000  697.418  697.448  698.459  697.418  697.448  698.459
